dataset,seed,lambda_el,threshold,precision,recall,specificity,f1,balanced_accuracy,mcc,auroc,average_precision,brier,ece,tn,fp,fn,tp,validation_mcc,best_epoch,training_seconds,inference_ms_per_sample,checkpoint_sha256,preprocessing,bce_loss,physics_loss_raw,physics_loss_weighted,bce_grad_norm,physics_grad_norm_raw,physics_grad_norm_weighted,weighted_to_bce_grad_ratio,gradient_cosine
SGCC,23,10.0,0.63,0.23378839590443687,0.2523020257826888,0.922759332530535,0.24269264836138174,0.587530679156612,0.16914285448616306,0.6715368392239531,0.18981066049058903,0.20466478168964386,0.3517681755514698,5364,449,406,137,0.18197789986163274,10,24.650606040999946,0.007412894587797251,e8ac532bec755928eca442d57599f5d25086fe9f070f2fcdcb6490fee34190c6,"{""mean"": 1.661300778388977, ""p995"": 4.9457292556762695, ""std"": 1.1057639122009277}",1.1539056301116943,0.00033125135814771056,0.0033125135814771056,0.191228449344635,0.0007875484880059958,0.007875484880059958,0.04118364661246942,-0.29866060614585876
SGCC,37,10.0,0.625,0.2597623089983022,0.281767955801105,0.9249956992946843,0.2703180212014134,0.6033818275478946,0.19931576646948332,0.6689572080613118,0.22059452479680586,0.23061838746070862,0.3918248789069636,5377,436,390,153,0.19658099693916467,4,13.05680957100003,0.00840699764002083,b2fbc6352dd375c9c60d6dd210f7747233f770787b40d160ed81e32238606a02,"{""mean"": 1.6570286750793457, ""p995"": 4.910050392150879, ""std"": 1.1032549142837524}",1.1624103784561157,0.00018700523651205003,0.0018700523651205003,0.03962084278464317,0.0005221538594923913,0.0052215385949239135,0.1317876710322718,-0.09256142377853394
SGCC,53,10.0,0.7749999999999999,0.37962962962962965,0.15101289134438306,0.9769482195079993,0.2160737812911726,0.5639805554261912,0.19740903099923568,0.6786747428051496,0.2124779309395451,0.21641798317432404,0.3693886300193731,5679,134,461,82,0.2315905194673205,8,17.879401569000038,0.005680793423531343,4563b801d0917a0a7b6c80a3ceac747c897c42c65714d621784cd969de4a9055,"{""mean"": 1.655530333518982, ""p995"": 4.9090375900268555, ""std"": 1.1081187725067139}",1.099835991859436,0.0002362181548960507,0.002362181548960507,0.08797900378704071,0.0006480207084678113,0.0064802070846781135,0.07365629077096514,-0.13246746361255646
SGCC,71,10.0,0.69,0.29923273657289,0.2154696132596685,0.9528642697402374,0.2505353319057816,0.584166941499953,0.19582945492324821,0.6873623259481589,0.21718682296743597,0.21937406063079834,0.3747755168902567,5539,274,426,117,0.20141151033895455,6,17.574415326999997,0.00902876667714364,9ba9c0a78d23a46429eda6889f928a5c3ae03113221882f538f4b6cbc938d555,"{""mean"": 1.6630699634552002, ""p995"": 4.93992280960083, ""std"": 1.106569528579712}",1.2446200847625732,0.00022256198280956596,0.0022256198280956596,0.24391721189022064,0.0006198793998919427,0.006198793998919427,0.025413516130666936,-0.41643741726875305
SGCC,89,10.0,0.7699999999999999,0.3024054982817869,0.16206261510128914,0.9650782728367452,0.21103117505995203,0.5635704439690171,0.17002916394695375,0.6738782287366951,0.19432996414588233,0.22925318777561188,0.3846972195737537,5610,203,455,88,0.18454914008981252,9,23.13393449499995,0.02078869839521104,21a8f0a118483f4a8779e76825be65362215534effbf084ca6eaa212a2fe4524,"{""mean"": 1.6562169790267944, ""p995"": 4.927568435668945, ""std"": 1.1022279262542725}",1.2228059768676758,0.0002825209521688521,0.002825209521688521,0.0923198014497757,0.0007469862466678023,0.007469862466678023,0.08091289571004782,-0.5664288401603699
SGCC,107,10.0,0.7499999999999999,0.3220338983050847,0.1752767527675277,0.9656002751977985,0.2270011947431302,0.5704385139826631,0.18702264202728797,0.6583358403243476,0.20492340245508073,0.22652307152748108,0.3815737140673822,5614,200,447,95,0.23270611970729999,5,14.871285830000033,0.010030161107645798,46110d8a6c3e54b64b1fecbf7cd3bc2105bdb300760a05292b7d8b788a101ccb,"{""mean"": 1.6612826585769653, ""p995"": 4.9096879959106445, ""std"": 1.1027220487594604}",1.1838159561157227,0.0002255324652651325,0.002255324652651325,0.12174645066261292,0.0006350037292577326,0.006350037292577326,0.05215788434091375,0.28962385654449463
SGCC,131,10.0,0.7449999999999999,0.3191489361702128,0.19337016574585636,0.961465680371581,0.2408256880733945,0.5774179230587186,0.1953543306854374,0.6689920572388236,0.2003473253301192,0.22212903201580048,0.3768408640590833,5589,224,438,105,0.20646827215141744,7,22.308434619999844,0.008812129955940308,bdd2b181578c3eb7b5323a50f8bfba19fc803f7d8cb65c9468248c4a5669c62c,"{""mean"": 1.65463387966156, ""p995"": 4.932785511016846, ""std"": 1.1015292406082153}",1.2110739946365356,0.00018714329053182155,0.0018714329053182155,0.0905546247959137,0.0005842013633809984,0.005842013633809984,0.06451369708588982,0.44417604804039
SGCC,149,10.0,0.6399999999999999,0.25432525951557095,0.27071823204419887,0.9258558403578186,0.2622658340767172,0.5982870362010088,0.19110569234020006,0.6528160194699186,0.21471493425341304,0.22940172255039215,0.38714507504444284,5382,431,396,147,0.18831528067112183,4,18.147676890999946,0.009329126651978067,cc8925323ac10756a20176c56247291f6e97a8706889171efc6f14e86de62640,"{""mean"": 1.6593199968338013, ""p995"": 4.9356303215026855, ""std"": 1.1055059432983398}",1.198030710220337,0.00018480586004443467,0.0018480586004443467,0.04128633067011833,0.0004843512724619359,0.004843512724619359,0.1173151657220275,-0.7026649713516235
SGCC,173,10.0,0.815,0.3458646616541353,0.0847145488029466,0.9850335455014623,0.13609467455621302,0.5348740471522044,0.1362092812885432,0.6591455805381917,0.19281955222585365,0.22200272977352142,0.3791752067412724,5726,87,497,46,0.20138198296367713,2,14.83782769000004,0.01064268171805161,137c80c9f3d6a85e6e8b2868cbfcf128acf732c581ef9715328e74876b0194bd,"{""mean"": 1.6609737873077393, ""p995"": 4.925848007202148, ""std"": 1.1032264232635498}",1.1602754592895508,0.00017514654609840363,0.0017514654609840363,0.020871426910161972,0.0004813693230971694,0.004813693230971694,0.23063555988249093,-0.611860454082489
SGCC,11,100.0,0.83,0.38202247191011235,0.06261510128913444,0.9905384483055221,0.10759493670886076,0.5265767747973282,0.12644669941390108,0.6535570397081033,0.1900930176544975,0.21098224818706512,0.36301982821984585,5758,55,509,34,0.21610835702301462,11,29.548804305999965,0.008303193832593227,e49ba36b6926f9ec74b3c41d9773e10c4ea4431c847feb233fc6bade4db7ea53,"{""mean"": 1.659198522567749, ""p995"": 4.9457292556762695, ""std"": 1.1075389385223389}",1.1402461528778076,5.338333721738309e-05,0.005338333721738309,0.230749249458313,0.00023128230532165617,0.023128230532165617,0.10023101087634934,-0.654066264629364
SGCC,23,100.0,0.7449999999999999,0.2716417910447761,0.16758747697974216,0.9580251161190435,0.2072892938496583,0.5628062965493928,0.15713630630406997,0.6615056618825083,0.18702316511204958,0.2230576127767563,0.37422981588175785,5569,244,452,91,0.17945628127114124,11,26.232833907999975,0.012838173851489127,53c7c2367c8000814bcf7b3b3d10d339358b01a36f0ad0e2616a486720eac5a8,"{""mean"": 1.661300778388977, ""p995"": 4.9457292556762695, ""std"": 1.1057639122009277}",1.1623936891555786,7.150542660383508e-05,0.007150542660383508,0.20328909158706665,0.00033471258939243853,0.03347125893924385,0.1646485735065054,0.18465787172317505
SGCC,37,100.0,0.7449999999999999,0.3448275862068966,0.16574585635359115,0.9705831756408051,0.22388059701492538,0.5681645159971981,0.19203541073082953,0.6610374156610302,0.21561638222064933,0.2224729210138321,0.3821079387060496,5642,171,453,90,0.19171927853094375,3,12.273734760000025,0.013193905601015415,0bfa346a2d796d845632a9a0734c390d6f634eeecda9536261133137a13a10ee,"{""mean"": 1.6570286750793457, ""p995"": 4.910050392150879, ""std"": 1.1032549142837524}",1.1680922508239746,5.286567102302797e-05,0.005286567102302797,0.06492871046066284,0.00022963517403695732,0.022963517403695732,0.35367277804798253,-0.8197743892669678
SGCC,53,100.0,0.74,0.41317365269461076,0.1270718232044199,0.9831412351625667,0.19436619718309858,0.5551065291834933,0.19260371221824005,0.6525739760915634,0.19752172636973628,0.22813493013381958,0.3898766247955337,5715,98,474,69,0.22239898177102743,2,9.919489473000112,0.010641053020774992,b3eadc1e5c9bb61f5528f005f03b228d4e1fd32b9e31d200b020502ed5d82698,"{""mean"": 1.655530333518982, ""p995"": 4.9090375900268555, ""std"": 1.1081187725067139}",1.1221486330032349,6.0307051171548665e-05,0.0060307051171548665,0.10068315267562866,0.00027139659505337477,0.027139659505337477,0.2695551220249671,-0.6716481447219849
SGCC,71,100.0,0.6749999999999999,0.3108433734939759,0.23756906077348067,0.950799931188715,0.26931106471816285,0.5941844959810978,0.21313543781700062,0.6816521298074837,0.21826381057200814,0.22514905035495758,0.3832690841872936,5527,286,414,129,0.2042316694908874,6,16.95949709299998,0.00891342794212466,360d6cd198b3567d69405049a51231db3c589c5ba8dfae56eccd194be5fbeaf7,"{""mean"": 1.6630699634552002, ""p995"": 4.93992280960083, ""std"": 1.106569528579712}",1.2426016330718994,6.215651956154034e-05,0.0062156519561540335,0.27831315994262695,0.0002960909914691001,0.029609099146910012,0.10638770783607142,-0.4833698272705078
SGCC,89,100.0,0.73,0.31338028169014087,0.16390423572744015,0.9664544985377602,0.21523579201934703,0.5651793671326002,0.1763661196391303,0.668563729166132,0.19335301654234982,0.22185668349266052,0.3781596082816565,5618,195,454,89,0.18589701446045045,8,19.956383249000055,0.012213430616730784,1b5ce07a31905d406260764589a820eae451d0030e4c962c695ac77f36d0f636,"{""mean"": 1.6562169790267944, ""p995"": 4.927568435668945, ""std"": 1.1022279262542725}",1.2366966009140015,5.887840598006733e-05,0.005887840598006733,0.18258428573608398,0.00029312088736332953,0.029312088736332953,0.16054004110026227,-0.7525113224983215
SGCC,107,100.0,0.705,0.3242320819112628,0.1752767527675277,0.9659442724458205,0.2275449101796407,0.5706105126066741,0.18808706202017672,0.6580408722043877,0.20604763596661357,0.22228753566741943,0.37920067980744837,5616,198,447,95,0.22857753108631412,9,24.41703041300002,0.015796354940222995,3af1f2485071b8ffcf63ea97068ddc9765f6572ac795fb0af77373db6dda6cd0,"{""mean"": 1.6612826585769653, ""p995"": 4.9096879959106445, ""std"": 1.1027220487594604}",1.1813963651657104,5.2485393098322675e-05,0.0052485393098322675,0.02792508713901043,0.0002671654219739139,0.02671654219739139,0.9567218918385848,-0.7561826705932617
SGCC,131,100.0,0.6599999999999999,0.3117283950617284,0.1860036832412523,0.9616377085842078,0.23298731257208766,0.5738206959127301,0.187631191051376,0.6649864610945367,0.1982722164420236,0.21593168377876282,0.3727444816190841,5590,223,442,101,0.20420540480759794,10,25.08423671100013,0.009150374134658612,4e4651520f608534f5b4ce0896cef57ed06f4ebd0a065aa05c13624cf87d5b99,"{""mean"": 1.65463387966156, ""p995"": 4.932785511016846, ""std"": 1.1015292406082153}",1.2114405632019043,4.5731634600088e-05,0.0045731634600088,0.09442362189292908,0.00023668096400797367,0.023668096400797367,0.2506586373866872,-0.6397963166236877
SGCC,149,100.0,0.595,0.25,0.27808471454880296,0.9220712196800275,0.2632955536181343,0.6000779671144152,0.19078342402411122,0.6530151349977934,0.2161558409944432,0.21750648319721222,0.37362845099951353,5360,453,392,151,0.18890081980401832,6,18.44567876600013,0.01108261107617672,5956ef1660824b0af5a70b7348c9d3dcde50508b18e62e45bd932eedae453384,"{""mean"": 1.6593199968338013, ""p995"": 4.9356303215026855, ""std"": 1.1055059432983398}",1.1998463869094849,5.666998913511634e-05,0.005666998913511634,0.16986967623233795,0.00024756573839113116,0.024756573839113116,0.14573862968486795,-0.8186637759208679
SGCC,173,100.0,0.84,0.3700787401574803,0.0865561694290976,0.9862377429898503,0.14029850746268657,0.5363969562094739,0.14540659752189763,0.6578889508781834,0.19250519380186215,0.22254277765750885,0.3814503685802765,5733,80,496,47,0.20040134264794193,3,13.363075256000002,0.012184096129667586,aa9c0cdc0d101d02ec39345396f4830c10870c2829457a0a845ccfebece5daab,"{""mean"": 1.6609737873077393, ""p995"": 4.925848007202148, ""std"": 1.1032264232635498}",1.1621038913726807,5.749044066760689e-05,0.005749044066760689,0.06524255871772766,0.00025991033180616796,0.025991033180616796,0.3983754422181258,-0.8644976615905762
UCI,11,0.0,0.5199999999999999,0.6379310344827587,0.4065934065934066,0.7692307692307693,0.4966442953020134,0.5879120879120879,0.18866665225463128,0.6249245260234271,0.6436273300962184,0.24642685055732727,0.02444881724787283,70,21,54,37,0.2684624220856097,16,7.038595206000082,0.018541824175912013,b971cba2cb223753ff88566a9816ae5ada5726bd34c587c9326868011498bc0c,"{""mean"": 3.8630316257476807, ""p995"": 7.041397571563721, ""std"": 1.4630961418151855}",0.6886588335037231,0.006509222090244293,0.0,0.008008621633052826,0.00041446834802627563,0.0,0.0,-0.18406209349632263
UCI,23,0.0,0.49999999999999994,0.7291666666666666,0.38461538461538464,0.8571428571428571,0.5035971223021583,0.6208791208791209,0.27431506742959905,0.6001690617075233,0.6878616727136388,0.24071703851222992,0.06730296487336632,78,13,56,35,0.39904344223381105,35,11.475817132999964,0.01810302747314411,7a21e2922a3247815d200b1f856d3bac4019735fb706e15cb9364ea237ad2bd3,"{""mean"": 3.441904306411743, ""p995"": 6.972746849060059, ""std"": 1.4500681161880493}",0.6827234029769897,0.005538368131965399,0.0,0.007467036135494709,0.0004719790304079652,0.0,0.0,-0.039312705397605896
UCI,37,0.0,0.5349999999999999,0.5555555555555556,0.32967032967032966,0.7362637362637363,0.41379310344827586,0.532967032967033,0.07216878364870322,0.5832628909551986,0.5486177140362967,0.25009897351264954,0.033444881439208984,67,24,61,30,0.25362863675089403,7,4.405568230999961,0.011179010989558215,060e71938cd49d128fbee2af430220e301a879d283caf14f4063f8d27d1afcb2,"{""mean"": 3.7937231063842773, ""p995"": 7.041397571563721, ""std"": 1.396241307258606}",0.6909599304199219,0.003178767394274473,0.0,0.01764136552810669,0.00032577035017311573,0.0,0.0,-0.2685887813568115
UCI,53,0.0,0.5399999999999999,0.9565217391304348,0.24175824175824176,0.989010989010989,0.38596491228070173,0.6153846153846154,0.34726164209741095,0.6037918125830214,0.6785909573665208,0.251201331615448,0.03850477933883667,90,1,69,22,0.18576071235199634,6,4.126648014000011,0.015971752746976323,f78e04ee1a820498a40c9f6636c05f05eece28ae709cef82e174762fd4fe1498,"{""mean"": 3.5730268955230713, ""p995"": 7.041397571563721, ""std"": 1.5006635189056396}",0.6956139206886292,0.002550315810367465,0.0,0.021677695214748383,0.0002733639266807586,0.0,0.0,-0.1792934536933899
UCI,71,0.0,0.4799999999999999,0.5476190476190477,0.5054945054945055,0.5824175824175825,0.5257142857142857,0.543956043956044,0.08817334283548109,0.5626132109648593,0.5946120880710458,0.2586398720741272,0.10285762836644938,53,38,45,46,0.34141531479696996,36,10.8468513360001,0.017108071428343204,e64c015949fed28f37cb3171f9986e10d023bb64ae1712c356033ec7f911bc5a,"{""mean"": 3.576669931411743, ""p995"": 6.9501566886901855, ""std"": 1.3719009160995483}",0.6738408803939819,0.005767603404819965,0.0,0.012205636128783226,0.0006665412802249193,0.0,0.0,-0.01496316958218813
UCI,89,0.0,0.4749999999999999,0.5202702702702703,0.8461538461538461,0.21978021978021978,0.6443514644351465,0.532967032967033,0.08458258116519014,0.5978746528197078,0.6340881800376467,0.24638248980045319,0.0395651012659073,20,71,14,77,0.23280223035107195,14,5.968807946999959,0.019346796703248,5f77d6abb84f298a4c9cb132746e504840b9d36fa66a908ed02718ec48c040e5,"{""mean"": 3.6022658348083496, ""p995"": 7.041397571563721, ""std"": 1.4698303937911987}",0.6882124543190002,0.005648922175168991,0.0,0.010071832686662674,0.0004938755882903934,0.0,0.0,-0.30680978298187256
UCI,107,0.0,0.48499999999999993,0.6307692307692307,0.45054945054945056,0.7362637362637363,0.5256410256410257,0.5934065934065934,0.19493925957690475,0.5959425190194421,0.5481323299925915,0.2643507719039917,0.10082558272304115,67,24,50,41,0.2790727860929738,39,10.425617680999949,0.01824001648336499,72500050b0e9cc23e6299ad33367dd102864bbde898933b4edcda0ccc1f7fce3,"{""mean"": 3.9672324657440186, ""p995"": 7.041397571563721, ""std"": 1.3015989065170288}",0.6543448567390442,0.004365171305835247,0.0,0.03708653524518013,0.0004987199790775776,0.0,0.0,-0.09171167016029358
UCI,131,0.0,0.5149999999999999,0.5,0.10989010989010989,0.8901098901098901,0.18018018018018017,0.5,0.0,0.5960632773819586,0.5658159566678567,0.24809864163398743,0.025582733390095487,81,10,81,10,0.2,9,4.374070976999974,0.02092003296763653,a15c36b4bf0147aa024842f70618728145ba2f0a5c9700551cc14a5726835cac,"{""mean"": 3.6984500885009766, ""p995"": 6.972746849060059, ""std"": 1.2706522941589355}",0.690460205078125,0.0030863911379128695,0.0,0.013118780218064785,0.0003311328182462603,0.0,0.0,-0.2006271630525589
UCI,149,0.0,0.5449999999999999,0.52,0.14285714285714285,0.8681318681318682,0.22413793103448276,0.5054945054945055,0.015961737689352443,0.5637000362275087,0.5912023245904099,0.2496790885925293,0.0233461856842041,79,12,78,13,0.17740004829626463,3,2.7187365429999772,0.018816258241733504,957c4f0908f6ce6caaeac92793fa7003bd349c87b83e5314e65e245c2c32015c,"{""mean"": 3.8637781143188477, ""p995"": 7.041397571563721, ""std"": 1.388183355331421}",0.6912143230438232,0.004401966463774443,0.0,0.01527058519423008,0.00040253973565995693,0.0,0.0,-0.3007832169532776
UCI,173,0.0,0.5199999999999999,0.6290322580645161,0.42857142857142855,0.7472527472527473,0.5098039215686274,0.5879120879120879,0.1854955583040673,0.5860403332930806,0.6571569406565284,0.24780751764774323,0.011865775172527035,68,23,52,39,0.36115755925730764,14,6.5372794429999885,0.015094269231637585,94a6d19ebc804eb4df9d07df76c3c8e638895def56b0f0ef4d2c7f734b6bf8d4,"{""mean"": 3.4952633380889893, ""p995"": 6.9501566886901855, ""std"": 1.447023630142212}",0.6897804737091064,0.006512037944048643,0.0,0.013040724210441113,0.0005804465035907924,0.0,0.0,0.22812288999557495
UCI,11,1e-06,0.5199999999999999,0.6379310344827587,0.4065934065934066,0.7692307692307693,0.4966442953020134,0.5879120879120879,0.18866665225463128,0.6249245260234271,0.6436273300962184,0.24642685055732727,0.02444881724787283,70,21,54,37,0.2684624220856097,16,7.069253532999937,0.016183851648797775,2cb633a9a87ca23e61fe7989f1d42a4798b2da1a09be339ba73cb2212c58d1a4,"{""mean"": 3.8630316257476807, ""p995"": 7.041397571563721, ""std"": 1.4630961418151855}",0.6886588335037231,0.0045508090406656265,4.550809040665627e-09,0.008008621633052826,0.000331780465785414,3.3178046578541396e-10,4.14279111921213e-08,-0.2730872333049774
UCI,23,1e-06,0.49999999999999994,0.7291666666666666,0.38461538461538464,0.8571428571428571,0.5035971223021583,0.6208791208791209,0.27431506742959905,0.6001690617075233,0.6878616727136388,0.24071703851222992,0.06730296487336632,78,13,56,35,0.39904344223381105,35,11.050296673000048,0.01677616483568152,942ce0f5cf23e554f40fce0d5b5e4ce805bfcdd832d597dc4f9642e8de7e1e07,"{""mean"": 3.441904306411743, ""p995"": 6.972746849060059, ""std"": 1.4500681161880493}",0.6827234029769897,0.0027066615875810385,2.706661587581038e-09,0.00746703427284956,0.0002916697121690959,2.9166971216909586e-10,3.906098479146116e-08,-0.19417959451675415
UCI,37,1e-06,0.5349999999999999,0.5555555555555556,0.32967032967032966,0.7362637362637363,0.41379310344827586,0.532967032967033,0.07216878364870322,0.5832628909551986,0.5486177140362967,0.25009897351264954,0.033444881439208984,67,24,61,30,0.25362863675089403,7,4.232691172000159,0.015769565934433658,739d4c9f04b6a08a7451a014b22efb0a200b6b6563d67daeb71d1ed8d9b921bc,"{""mean"": 3.7937231063842773, ""p995"": 7.041397571563721, ""std"": 1.396241307258606}",0.6909599304199219,0.002804397838190198,2.8043978381901977e-09,0.01764136739075184,0.0003187086549587548,3.1870865495875474e-10,1.8065983656450116e-08,-0.2843667268753052
UCI,53,1e-06,0.5399999999999999,0.9565217391304348,0.24175824175824176,0.989010989010989,0.38596491228070173,0.6153846153846154,0.34726164209741095,0.6037918125830214,0.6785909573665208,0.251201331615448,0.03850477933883667,90,1,69,22,0.18576071235199634,6,3.683970969000029,0.012752115384710824,69d43c09d20937533d83f6081524fb234cafc27d5fdc0776bd6d062262573b18,"{""mean"": 3.5730268955230713, ""p995"": 7.041397571563721, ""std"": 1.5006635189056396}",0.6956138610839844,0.002251139609143138,2.251139609143138e-09,0.021677695214748383,0.00026228794013150036,2.6228794013150037e-10,1.209943850271745e-08,-0.18495182693004608
UCI,71,1e-06,0.4799999999999999,0.5476190476190477,0.5054945054945055,0.5824175824175825,0.5257142857142857,0.543956043956044,0.08817334283548109,0.5626132109648593,0.5946120880710458,0.2586398720741272,0.10285762836644938,53,38,45,46,0.34141531479696996,36,10.74252331799994,0.027663104395907176,ad45626d3cd139d35c06ee13861b1a38bbb97b19c953d37408cc991a1668a3b6,"{""mean"": 3.576669931411743, ""p995"": 6.9501566886901855, ""std"": 1.3719009160995483}",0.6738408207893372,0.002533453516662121,2.533453516662121e-09,0.012205639854073524,0.00038180386763997376,3.818038676399737e-10,3.1280938337087674e-08,0.08297240734100342
UCI,89,1e-06,0.4749999999999999,0.5202702702702703,0.8461538461538461,0.21978021978021978,0.6443514644351465,0.532967032967033,0.08458258116519014,0.5978746528197078,0.6340881800376467,0.24638248980045319,0.0395651012659073,20,71,14,77,0.23280223035107195,14,5.5886433240000315,0.019040956043841855,5cdbd02b217c6676bc98a89de990ad2bfecd313a8fd6189f125ebf444e18c17a,"{""mean"": 3.6022658348083496, ""p995"": 7.041397571563721, ""std"": 1.4698303937911987}",0.6882124543190002,0.0039817276410758495,3.981727641075849e-09,0.0100718317553401,0.0004146019055042416,4.1460190550424155e-10,4.116449873027506e-08,-0.38682442903518677
UCI,107,1e-06,0.48499999999999993,0.6307692307692307,0.45054945054945056,0.7362637362637363,0.5256410256410257,0.5934065934065934,0.19493925957690475,0.5959425190194421,0.5481323299925915,0.2643507719039917,0.10082558272304115,67,24,50,41,0.2790727860929738,39,11.083554831000129,0.016896846153650877,b1aa737626be1d740997a398830600478ad5e2cefe4067d024af08eb92c0af3b,"{""mean"": 3.9672324657440186, ""p995"": 7.041397571563721, ""std"": 1.3015989065170288}",0.6543448567390442,0.0017280179308727384,1.7280179308727383e-09,0.037086520344018936,0.00034821731969714165,3.4821731969714164e-10,9.389323033464362e-09,-0.055354151874780655
UCI,131,1e-06,0.5149999999999999,0.5,0.10989010989010989,0.8901098901098901,0.18018018018018017,0.5,0.0,0.5960632773819586,0.5658159566678567,0.24809864163398743,0.025582733390095487,81,10,81,10,0.2,9,5.445378806999997,0.015659076922559877,e1e50a3c822e89504dfa13fe74b6a3a736b26c33da2de81cf2520b4779db5635,"{""mean"": 3.6984500885009766, ""p995"": 6.972746849060059, ""std"": 1.2706522941589355}",0.690460205078125,0.0025080882478505373,2.5080882478505373e-09,0.01311878114938736,0.00031381938606500626,3.1381938606500627e-10,2.3921382824475387e-08,-0.22661595046520233
UCI,149,1e-06,0.5449999999999999,0.52,0.14285714285714285,0.8681318681318682,0.22413793103448276,0.5054945054945055,0.015961737689352443,0.5637000362275087,0.5912023245904099,0.2496790885925293,0.0233461856842041,79,12,78,13,0.17740004829626463,3,3.2504778560000887,0.019261181318302827,a8cbfa2f9b7a2b6c91fa6213ed95de008f89f303edbf3a2c64a15d6b79d34690,"{""mean"": 3.8637781143188477, ""p995"": 7.041397571563721, ""std"": 1.388183355331421}",0.6912143230438232,0.0041312300600111485,4.131230060011148e-09,0.015270586125552654,0.0003911525709554553,3.911525709554553e-10,2.561477128248076e-08,-0.30371952056884766
UCI,173,1e-06,0.5199999999999999,0.6290322580645161,0.42857142857142855,0.7472527472527473,0.5098039215686274,0.5879120879120879,0.1854955583040673,0.5860403332930806,0.6571569406565284,0.24780751764774323,0.011865775172527035,68,23,52,39,0.36115755925730764,14,6.511667628000168,0.01298152747265024,b5ea10e8302f2d47e5de72a20223d27e3612785fd1c9fdd621cf60f2fc1a8238,"{""mean"": 3.4952633380889893, ""p995"": 6.9501566886901855, ""std"": 1.447023630142212}",0.6897804737091064,0.004829897079616785,4.8298970796167844e-09,0.013040724210441113,0.00047278875717893243,4.727887571789324e-10,3.625479302755226e-08,0.1858266294002533
UCI,11,1e-05,0.5199999999999999,0.6379310344827587,0.4065934065934066,0.7692307692307693,0.4966442953020134,0.5879120879120879,0.18866665225463128,0.6249245260234271,0.6436273300962184,0.24642685055732727,0.02444883165778695,70,21,54,37,0.2684624220856097,16,6.7640956400000505,0.019357697801801754,2592af146b48243a73e388d1bf1c4ad7914469b68cfccc27b7ac4026dac74b21,"{""mean"": 3.8630316257476807, ""p995"": 7.041397571563721, ""std"": 1.4630961418151855}",0.6886588335037231,0.001986370887607336,1.986370887607336e-08,0.008008621633052826,0.00026719830930233,2.6719830930233005e-09,3.33638323228508e-07,-0.4035959243774414
UCI,23,1e-05,0.49999999999999994,0.7291666666666666,0.38461538461538464,0.8571428571428571,0.5035971223021583,0.6208791208791209,0.27431506742959905,0.6001690617075233,0.6878616727136388,0.24071703851222992,0.06730296487336632,78,13,56,35,0.39904344223381105,35,10.854357690999905,0.020126642856576928,d96028a6e1c39cc761f33e35baaf70f522356740b1979b770090b69c9c4f3d0c,"{""mean"": 3.441904306411743, ""p995"": 6.972746849060059, ""std"": 1.4500681161880493}",0.6827234029769897,0.000547849340364337,5.47849340364337e-09,0.00746703427284956,0.00024358241353183985,2.4358241353183987e-09,3.262103863879605e-07,-0.3489856719970703
UCI,37,1e-05,0.5349999999999999,0.5555555555555556,0.32967032967032966,0.7362637362637363,0.41379310344827586,0.532967032967033,0.07216878364870322,0.5832628909551986,0.5486177140362967,0.25009897351264954,0.03344482183456421,67,24,61,30,0.25362863675089403,7,3.838415578999957,0.020968390110063632,e76c3c2bab9985401cd9d99b296a6c684f9839ce1167dfd3cee9f8e705eef04c,"{""mean"": 3.7937231063842773, ""p995"": 7.041397571563721, ""std"": 1.396241307258606}",0.6909599304199219,0.0019087366526946425,1.9087366526946428e-08,0.01764136552810669,0.0003072732361033559,3.072732361033559e-09,1.7417769367898424e-07,-0.3190748393535614
UCI,53,1e-05,0.5399999999999999,0.9565217391304348,0.24175824175824176,0.989010989010989,0.38596491228070173,0.6153846153846154,0.34726164209741095,0.6037918125830214,0.6785909573665208,0.251201331615448,0.03850477933883667,90,1,69,22,0.18576071235199634,6,3.8631598880001548,0.01890075824136587,4a57a87864e6e8b619eabc9b31abb53fc1fa4e8dbb25f29b36fa8c2fbaa611f8,"{""mean"": 3.5730268955230713, ""p995"": 7.041397571563721, ""std"": 1.5006635189056396}",0.6956138610839844,0.0014150617644190788,1.415061764419079e-08,0.021677697077393532,0.00023323854838963598,2.33238548389636e-09,1.0759378524246819e-07,-0.19566510617733002
UCI,71,1e-05,0.4799999999999999,0.5476190476190477,0.5054945054945055,0.5824175824175825,0.5257142857142857,0.543956043956044,0.08817334283548109,0.5626132109648593,0.5946120880710458,0.2586398720741272,0.10285762836644938,53,38,45,46,0.34141531479696996,36,10.45919390899985,0.018672340658398113,34c4b7199eba980423fa2c4874f512a32b75be780d32ea18c20df0f9069ad510,"{""mean"": 3.576669931411743, ""p995"": 6.9501566886901855, ""std"": 1.3719009160995483}",0.6738408207893372,0.0002981495636049658,2.9814956360496585e-09,0.012205632403492928,0.0002823842514771968,2.8238425147719684e-09,2.3135569066981403e-07,0.18898451328277588
