dataset,lambda_el,seed,epoch,train_loss,validation_mcc,threshold,bce_loss,physics_loss_raw,physics_loss_weighted,bce_grad_norm,physics_grad_norm_raw,physics_grad_norm_weighted,weighted_to_bce_grad_ratio,gradient_cosine
SGCC,0.00001,23,8,1.1560739453496605,0.18121094768540938,0.6649999999999999,1.1526366472244263,0.0006240280345082283,6.240280345082284e-09,0.06650542467832565,0.0012452419614419341,1.2452419614419342e-08,1.8723915642444772e-07,-0.0023597015533596277
SGCC,0.00001,23,9,1.1545345197463859,0.18585431907350042,0.705,1.1525837182998657,0.0007154844934120774,7.154844934120775e-09,0.17221535742282867,0.0013718970585614443,1.3718970585614443e-08,7.966171421013973e-08,0.04443797096610069
SGCC,0.00001,23,10,1.1524870950600197,0.188379206391831,0.6549999999999999,1.1525415182113647,0.0008304489310830832,8.304489310830832e-09,0.174788236618042,0.0017475943313911557,1.7475943313911557e-08,9.998352092824796e-08,-0.03701431304216385
SGCC,0.00001,23,11,1.1513806478730564,0.1889298962299898,0.61,1.1503124237060547,0.0008924126159399748,8.924126159399749e-09,0.07497752457857132,0.001904526841826737,1.904526841826737e-08,2.5401303290973855e-07,0.033617474138736725
SGCC,0.00001,23,12,1.1495368131275834,0.19120499240483319,0.6549999999999999,1.150408148765564,0.0010838815942406654,1.0838815942406656e-08,0.20589293539524078,0.0026781312189996243,2.6781312189996243e-08,1.30073973342435e-07,0.25847327709198
SGCC,0.00001,23,13,1.1490668366695274,0.18882727923420603,0.6399999999999999,1.1478970050811768,0.0009660801733843982,9.660801733843983e-09,0.10286460816860199,0.0019619809463620186,1.9619809463620187e-08,1.907343041783818e-07,0.09821876138448715
SGCC,0.00001,23,14,1.1453952419346776,0.18986931128914125,0.6499999999999999,1.14434015750885,0.0011179044377058744,1.1179044377058746e-08,0.15683607757091522,0.002814424689859152,2.814424689859152e-08,1.7945008147673024e-07,0.31959906220436096
SGCC,0.00001,23,15,1.1455486242113442,0.19078707608935966,0.7599999999999999,1.146989107131958,0.0011655770940706134,1.1655770940706135e-08,0.13199977576732635,0.0027153203263878822,2.7153203263878825e-08,2.0570643477259605e-07,0.2714770436286926
SGCC,0.00001,23,16,1.1429013229649643,0.19002483108240736,0.6749999999999999,1.1466426849365234,0.0012287930585443974,1.2287930585443975e-08,0.2537204325199127,0.003240964375436306,3.240964375436306e-08,1.277376182614676e-07,-0.35258615016937256
SGCC,0.00001,37,1,1.2475794492096737,0.18412052560142436,0.595,1.1917026042938232,0.0005686879740096629,5.686879740096629e-09,0.04922104626893997,0.00048413642798550427,4.841364279855043e-09,9.835963773305844e-08,-0.35677507519721985
SGCC,0.00001,37,2,1.1975649225300755,0.18919446041026597,0.7949999999999999,1.1667174100875854,0.0002655642747413367,2.655642747413367e-09,0.02463584765791893,0.0005040030227974057,5.040030227974058e-09,2.0458115742382396e-07,-0.35952261090278625
SGCC,0.00001,37,3,1.1872823731652622,0.19075026899028996,0.575,1.1632356643676758,0.0002430907334201038,2.430907334201038e-09,0.03229610249400139,0.0005795522592961788,5.7955225929617884e-09,1.794495974874441e-07,-0.4515381157398224
SGCC,0.00001,37,4,1.182966126450177,0.19460209910053242,0.625,1.161314845085144,0.0002825463889166713,2.825463889166713e-09,0.04144247993826866,0.0006786364829167724,6.786364829167724e-09,1.637538303517663e-07,-0.05477617308497429
SGCC,0.00001,37,5,1.1803686372165023,0.19330386612924566,0.615,1.1584105491638184,0.0003622471122071147,3.622471122071147e-09,0.04389597102999687,0.0008084347355179489,8.08434735517949e-09,1.841706007518309e-07,0.01048950757831335
SGCC,0.00001,37,6,1.1762584612287323,0.19287998640349546,0.8549999999999999,1.1531203985214233,0.0004876179446000606,4.876179446000606e-09,0.06540562212467194,0.0009791979100555182,9.791979100555183e-09,1.4971158109145955e-07,-0.30217885971069336
SGCC,0.00001,37,7,1.1707333367446373,0.19543575296545915,0.565,1.1544411182403564,0.0006471959059126675,6.471959059126676e-09,0.07347774505615234,0.0012716103810817003,1.2716103810817004e-08,1.7306061585176905e-07,0.42318394780158997
SGCC,0.00001,37,8,1.1667892357398724,0.19810433056857882,0.5599999999999999,1.1517720222473145,0.0007754610269330442,7.754610269330443e-09,0.0932096540927887,0.001593203516677022,1.593203516677022e-08,1.7092687792736726e-07,0.3045811355113983
SGCC,0.00001,37,9,1.1641596730413108,0.2023089834300816,0.59,1.1502019166946411,0.0008934507495723665,8.934507495723665e-09,0.11147545278072357,0.0019025831716135144,1.9025831716135146e-08,1.7067283640964146e-07,0.40299615263938904
SGCC,0.00001,37,10,1.1613801327244988,0.20309853131968797,0.49499999999999994,1.1500405073165894,0.0009078478906303644,9.078478906303645e-09,0.20925499498844147,0.002017874037846923,2.017874037846923e-08,9.643134387106905e-08,-0.15504871308803558
SGCC,0.00001,37,11,1.1609695738759533,0.19766860025202335,0.5249999999999999,1.1469175815582275,0.0010911402059718966,1.0911402059718968e-08,0.0735018327832222,0.0029078798834234476,2.9078798834234478e-08,3.9562005099921964e-07,0.5719162821769714
SGCC,0.00001,37,12,1.1597356498241425,0.20343059869239818,0.5499999999999999,1.1442217826843262,0.001017606700770557,1.017606700770557e-08,0.06170301139354706,0.002313772914931178,2.3137729149311783e-08,3.749854120042436e-07,-0.3880719840526581
SGCC,0.00001,37,13,1.160361174879403,0.20466424726068516,0.57,1.1433850526809692,0.0010962989181280136,1.0962989181280137e-08,0.09362433850765228,0.002514531835913658,2.5145318359136583e-08,2.685767265216123e-07,0.07301830500364304
SGCC,0.00001,37,14,1.1592735668708538,0.2023737826529789,0.5199999999999999,1.1437981128692627,0.001092138234525919,1.092138234525919e-08,0.15477558970451355,0.002451161155477166,2.4511611554771663e-08,1.5836871693764806e-07,-0.3270704448223114
SGCC,0.00001,37,15,1.1586041789630364,0.20257961550370626,0.5349999999999999,1.1443482637405396,0.0013396290596574545,1.3396290596574545e-08,0.11469748616218567,0.0037641937378793955,3.764193737879396e-08,3.2818450201748217e-07,0.5670531392097473
SGCC,0.00001,37,16,1.1584643937390426,0.20092361913491863,0.5199999999999999,1.1410295963287354,0.0012705012923106551,1.2705012923106552e-08,0.08854339271783829,0.0032887286506593227,3.288728650659323e-08,3.714256422429545e-07,-0.14106924831867218
SGCC,0.00001,37,17,1.1577095697666038,0.19997528069980663,0.61,1.143104076385498,0.0013542833039537072,1.3542833039537073e-08,0.1257217824459076,0.003634151304140687,3.634151304140687e-08,2.890629796554387e-07,0.07816290110349655
SGCC,0.00001,53,1,1.2422752503691048,0.20922765064251778,0.6399999999999999,1.1289818286895752,0.00025247407029382885,2.5247407029382886e-09,0.10042960196733475,0.00040509679820388556,4.050967982038856e-09,4.0336393878733626e-08,-0.350816935300827
SGCC,0.00001,53,2,1.1942410037435334,0.21870223005326658,0.735,1.1154271364212036,0.00019162458193022758,1.916245819302276e-09,0.07895660400390625,0.0005073013599030674,5.073013599030674e-09,6.425065595247352e-08,-0.4562161862850189
SGCC,0.00001,53,3,1.1838231127837608,0.2211501412460821,0.7499999999999999,1.1094105243682861,0.00023294529819395393,2.3294529819395397e-09,0.0640651285648346,0.0005844391998834908,5.844391998834909e-09,9.122579053158883e-08,-0.21242940425872803
SGCC,0.00001,53,4,1.1794418178755661,0.22487146405596467,0.825,1.1067019701004028,0.00029115049983374774,2.911504998337478e-09,0.09312213957309723,0.0006864203023724258,6.8642030237242584e-09,7.371182680286387e-08,0.0648118183016777
SGCC,0.00001,53,5,1.175843041518639,0.22329385738131793,0.7799999999999999,1.1012754440307617,0.00037247466389089823,3.7247466389089826e-09,0.0840848982334137,0.0008321088389493525,8.321088389493526e-09,9.89605572976348e-08,0.19839532673358917
SGCC,0.00001,53,6,1.1715936814916545,0.22681919008927237,0.8099999999999999,1.1031379699707031,0.0004139061493333429,4.139061493333429e-09,0.1585209220647812,0.0008816387853585184,8.816387853585184e-09,5.5616556721656446e-08,0.25105756521224976
SGCC,0.00001,53,7,1.1676913993111973,0.2248466645516993,0.7699999999999999,1.1072371006011963,0.0005139727727510035,5.139727727510035e-09,0.13026268780231476,0.0010442381026223302,1.0442381026223302e-08,8.016402242575054e-08,0.14964188635349274
SGCC,0.00001,53,8,1.1658615675465813,0.22724355329705387,0.7799999999999999,1.1022286415100098,0.0005613227258436382,5.613227258436382e-09,0.08678780496120453,0.0011053720954805613,1.1053720954805614e-08,1.2736490984818427e-07,-0.15325051546096802
SGCC,0.00001,53,9,1.1637407695424968,0.22271081352175828,0.7599999999999999,1.110679030418396,0.0007318640709854662,7.318640709854663e-09,0.12761199474334717,0.001498183119110763,1.4981831191107634e-08,1.1740143409903625e-07,0.15467970073223114
SGCC,0.00001,53,10,1.1613441592660443,0.2197873736016743,0.7599999999999999,1.1120184659957886,0.0009497730061411858,9.497730061411859e-09,0.18176671862602234,0.0022090806160122156,2.209080616012216e-08,1.215338337353886e-07,0.3107760548591614
SGCC,0.00001,53,11,1.1582361274752124,0.2204669603837391,0.6749999999999999,1.1129124164581299,0.001215623109601438,1.2156231096014381e-08,0.2721315622329712,0.003721297951415181,3.721297951415181e-08,1.3674628260243428e-07,0.28623759746551514
SGCC,0.00001,53,12,1.1561263008364315,0.22281651767381214,0.7599999999999999,1.1029292345046997,0.0010177863296121359,1.017786329612136e-08,0.3861042559146881,0.002597324550151825,2.597324550151825e-08,6.727003161357845e-08,-0.2230561226606369
SGCC,0.00001,71,1,1.2308110779729382,0.18206000874893638,0.6849999999999999,1.2519410848617554,0.0005295882001519203,5.2958820015192036e-09,0.053614240139722824,0.0004421577032189816,4.421577032189817e-09,8.247019860146945e-08,-0.26079562306404114
SGCC,0.00001,71,2,1.1867303334433457,0.18386256604747062,0.725,1.2450878620147705,0.00019349799549672753,1.9349799549672753e-09,0.22262482345104218,0.0005182514432817698,5.182514432817698e-09,2.3279140001013383e-08,-0.593375563621521
SGCC,0.00001,71,3,1.1792889535427094,0.1966490204929616,0.6799999999999999,1.2457826137542725,0.0002193815162172541,2.193815162172541e-09,0.21078695356845856,0.0006353743956424296,6.353743956424296e-09,3.014296591349878e-08,-0.5587608218193054
SGCC,0.00001,71,4,1.1757491683137828,0.19711799482922096,0.715,1.244528889656067,0.0002689958782866597,2.6899587828665973e-09,0.18124163150787354,0.0007222292479127645,7.222292479127646e-09,3.9848970785798155e-08,-0.4636133313179016
SGCC,0.00001,71,5,1.1718704371616757,0.1975507116802034,0.705,1.2412933111190796,0.0003262048994656652,3.2620489946566523e-09,0.13995681703090668,0.0007975242915563285,7.975242915563286e-09,5.6983597403491334e-08,-0.3363371789455414
SGCC,0.00001,71,6,1.1679347034158378,0.19872931704958216,0.72,1.2431044578552246,0.00038337428122758865,3.833742812275887e-09,0.2390565127134323,0.0008799407514743507,8.799407514743508e-09,3.680890102036981e-08,-0.3607533872127533
SGCC,0.00001,71,7,1.163763243576576,0.19490141376801906,0.7499999999999999,1.2373127937316895,0.0004413762653712183,4.413762653712183e-09,0.22649508714675903,0.0009650303982198238,9.650303982198239e-09,4.2607122758231216e-08,-0.33249929547309875
SGCC,0.00001,71,8,1.160546696391599,0.19602384868955208,0.6699999999999999,1.2385326623916626,0.0005353845190256834,5.3538451902568346e-09,0.3515584468841553,0.0011342217912897468,1.1342217912897468e-08,3.2262680682040134e-08,-0.2867841124534607
SGCC,0.00001,71,9,1.1585482903595627,0.19342419744043993,0.74,1.2256146669387817,0.0006423640297725797,6.423640297725797e-09,0.09039418399333954,0.0013079565251246095,1.3079565251246096e-08,1.4469476545316046e-07,0.027695277705788612
SGCC,0.00001,71,10,1.156702966525637,0.19239498508214198,0.71,1.2269096374511719,0.0007292053196579218,7.292053196579218e-09,0.1522517055273056,0.001533139613457024,1.5331396134570243e-08,1.0069769715532435e-07,0.07549123466014862
SGCC,0.00001,89,1,1.2504829682152847,0.16199169545296704,0.58,1.280976414680481,0.0005031240871176124,5.031240871176124e-09,0.06290584057569504,0.0005161876324564219,5.161876324564219e-09,8.205718701672696e-08,-0.4953850209712982
SGCC,0.00001,89,2,1.192982540048402,0.17196178764702322,0.7549999999999999,1.2493338584899902,0.00023885040718596429,2.388504071859643e-09,0.07424968481063843,0.0006214652094058692,6.214652094058693e-09,8.369937340351191e-08,0.3747352957725525
SGCC,0.00001,89,3,1.1798888907350342,0.17571971660776942,0.73,1.2427564859390259,0.0002556546241976321,2.556546241976321e-09,0.05314885452389717,0.000735031848307699,7.35031848307699e-09,1.3829683723046348e-07,-0.661310613155365
SGCC,0.00001,89,4,1.1750178686503707,0.17775562441789444,0.59,1.2425782680511475,0.00029993680072948337,2.9993680072948338e-09,0.16946296393871307,0.0008588263881392777,8.588263881392778e-09,5.067929700851188e-08,-0.6125674247741699
SGCC,0.00001,89,5,1.1727073233703087,0.1781288151888377,0.625,1.2374058961868286,0.00035445086541585624,3.5445086541585626e-09,0.12371057271957397,0.000958889489993453,9.58889489993453e-09,7.751071463932635e-08,-0.5969269275665283
SGCC,0.00001,89,6,1.170673316922681,0.18624004233930413,0.7799999999999999,1.2317265272140503,0.0004289004427846521,4.289004427846522e-09,0.06983533501625061,0.0010525675024837255,1.0525675024837256e-08,1.5072133644648432e-07,-0.4498574137687683
SGCC,0.00001,89,7,1.1682288471994728,0.18418982643344362,0.7499999999999999,1.2283133268356323,0.0005224524647928774,5.224524647928775e-09,0.1920958310365677,0.0011995219392701983,1.1995219392701984e-08,6.244393398844014e-08,-0.5042710900306702
SGCC,0.00001,89,8,1.1633647536409313,0.18061965513171688,0.6649999999999999,1.2165250778198242,0.000707823783159256,7.078237831592561e-09,0.22418829798698425,0.001517453812994063,1.517453812994063e-08,6.768657537523043e-08,-0.4627232253551483
SGCC,0.00001,89,9,1.157799581001545,0.1766169169254711,0.7499999999999999,1.2129210233688354,0.0009005514439195395,9.005514439195395e-09,0.11514335870742798,0.001786801964044571,1.7868019640445712e-08,1.551806360438662e-07,0.34541019797325134
SGCC,0.00001,89,10,1.1549508818264664,0.18434346865672038,0.6749999999999999,1.2094025611877441,0.0009188810363411903,9.188810363411903e-09,0.2857070863246918,0.0019125834805890918,1.9125834805890918e-08,6.694210861873887e-08,-0.4678748846054077
SGCC,0.00001,107,1,1.240640835515384,0.22214384780628915,0.6649999999999999,1.1969637870788574,0.00032936164643615484,3.293616464361549e-09,0.051108915358781815,0.0005217324942350388,5.217324942350388e-09,1.0208248219953505e-07,-0.05833012983202934
SGCC,0.00001,107,2,1.1899592876434326,0.224517644393936,0.7649999999999999,1.1846044063568115,0.00023176072863861918,2.317607286386192e-09,0.0353151299059391,0.0006041134474799037,6.041134474799038e-09,1.710636345070636e-07,0.4042952358722687
SGCC,0.00001,107,3,1.1822165487141445,0.2220814109894137,0.7,1.1845988035202026,0.0002552217338234186,2.5522173382341864e-09,0.05708615109324455,0.0006682720268145204,6.682720268145204e-09,1.1706377361524417e-07,0.25457778573036194
SGCC,0.00001,107,4,1.1799871654346072,0.22865482915656254,0.6749999999999999,1.1817171573638916,0.0003144076035823673,3.1440760358236733e-09,0.01924828439950943,0.0007985810516402125,7.985810516402127e-09,4.148842749126076e-07,-0.29894137382507324
SGCC,0.00001,107,5,1.1785006769772233,0.22986136225792264,0.7449999999999999,1.1830817461013794,0.0003482495667412877,3.4824956674128775e-09,0.11966273188591003,0.000856653437949717,8.56653437949717e-09,7.158899219904788e-08,0.21916233003139496
SGCC,0.00001,107,6,1.1769437132210567,0.23087145257719988,0.6399999999999999,1.1790871620178223,0.00042018614476546645,4.201861447654665e-09,0.08123508840799332,0.001011942862533033,1.011942862533033e-08,1.2456967578476355e-07,-0.46260663866996765
SGCC,0.00001,107,7,1.1730649748752857,0.2263707223067129,0.7599999999999999,1.1715171337127686,0.0005359348724596202,5.359348724596203e-09,0.04416091367602348,0.00119254388846457,1.1925438884645702e-08,2.7004511211280585e-07,-0.48630017042160034
SGCC,0.00001,107,8,1.1680941797535995,0.22073409814636397,0.635,1.1597158908843994,0.0007098547066561878,7.098547066561878e-09,0.048693183809518814,0.0014486659783869982,1.4486659783869983e-08,2.975089868951648e-07,-0.33357346057891846
SGCC,0.00001,107,9,1.1624493629767978,0.21883411423433508,0.695,1.15506112575531,0.0008675507851876318,8.675507851876319e-09,0.08925548195838928,0.001721210777759552,1.7212107777595522e-08,1.9284090343739079e-07,-0.057879503816366196
SGCC,0.00001,107,10,1.160537522414635,0.22015468979293515,0.7899999999999999,1.1573368310928345,0.0010294304229319096,1.0294304229319096e-08,0.12839607894420624,0.0020867742132395506,2.0867742132395507e-08,1.6252631937041834e-07,0.4212765097618103
SGCC,0.00001,131,1,1.2461751740554283,0.19465944237515936,0.615,1.2218341827392578,0.00027276499895378947,2.727649989537895e-09,0.036585114896297455,0.0003821934515144676,3.821934515144676e-09,1.0446692667163032e-07,0.16861774027347565
SGCC,0.00001,131,2,1.1942277519867337,0.19496124121354783,0.71,1.2206921577453613,0.00015163590433076024,1.5163590433076024e-09,0.1596321016550064,0.0004404314677231014,4.404314677231014e-09,2.759040713972136e-08,0.61952143907547
SGCC,0.00001,131,3,1.1850621885266797,0.1977337795470805,0.6749999999999999,1.2137500047683716,0.0001574154302943498,1.574154302943498e-09,0.04358678311109543,0.0004920417559333146,4.920417559333146e-09,1.1288783452524642e-07,0.36039385199546814
SGCC,0.00001,131,4,1.1827607874212593,0.20292055403869194,0.715,1.2117109298706055,0.00018658334738574922,1.865833473857492e-09,0.05305948853492737,0.0005565746687352657,5.565746687352658e-09,1.048963501351677e-07,0.5171241760253906
SGCC,0.00001,131,5,1.1812748086863551,0.20299629699141536,0.705,1.2113293409347534,0.00020589379710145295,2.0589379710145298e-09,0.03503572195768356,0.0006042480817995965,6.042480817995966e-09,1.7246628527575725e-07,0.14208677411079407
SGCC,0.00001,131,6,1.1787551394824325,0.20060597859822907,0.705,1.208446979522705,0.0002497415407560766,2.497415407560766e-09,0.02162022702395916,0.0006998163880780339,6.9981638807803395e-09,3.2368595727626245e-07,-0.07042583078145981
SGCC,0.00001,131,7,1.1766302184811954,0.2007346995892221,0.73,1.2097150087356567,0.0003093284321948886,3.093284321948886e-09,0.09069191664457321,0.0008173785754479468,8.173785754479469e-09,9.012694909197917e-08,0.40134501457214355
SGCC,0.00001,131,8,1.1717979712732907,0.1935240883929714,0.57,1.2059886455535889,0.00040075156721286476,4.007515672128648e-09,0.07240543514490128,0.0009691585437394679,9.69158543739468e-09,1.338516289281241e-07,0.33995282649993896
SGCC,0.00001,131,9,1.168004625830157,0.19060604367367434,0.5099999999999999,1.205201268196106,0.0004990839515812695,4.9908395158126956e-09,0.05194929987192154,0.0011583821615204215,1.1583821615204216e-08,2.2298320947084102e-07,-0.5617654919624329
SGCC,0.00001,149,1,1.2450132760508308,0.1700591418882752,0.595,1.231062650680542,0.0005419772933237255,5.419772933237255e-09,0.06527002900838852,0.00044437238830141723,4.4437238830141725e-09,6.808214965620843e-08,-0.5376263856887817
SGCC,0.00001,149,2,1.1977677139742622,0.18281179942189055,0.62,1.20759916305542,0.00024771891185082495,2.4771891185082497e-09,0.06644681096076965,0.00048221158795058727,4.822115879505873e-09,7.257106563553307e-08,-0.5832167863845825
SGCC,0.00001,149,3,1.183779878862973,0.18667961981020492,0.6,1.2029918432235718,0.00023261102614924312,2.3261102614924314e-09,0.10731100291013718,0.0005440320819616318,5.4403208196163185e-09,5.0696766147755354e-08,-0.5740082263946533
SGCC,0.00001,149,4,1.180002932918483,0.18404224951737244,0.6399999999999999,1.1949125528335571,0.00027866277378052473,2.7866277378052477e-09,0.039342526346445084,0.0006321730324998498,6.321730324998499e-09,1.606844021487125e-07,-0.6876438856124878
SGCC,0.00001,149,5,1.175775038784948,0.187518391171696,0.625,1.1857167482376099,0.0003531634574756026,3.5316345747560267e-09,0.046287260949611664,0.0007547165732830763,7.547165732830763e-09,1.6305060135328837e-07,-0.5024266839027405
SGCC,0.00001,149,6,1.1708537956763958,0.18294723469064303,0.575,1.1739085912704468,0.0004922208609059453,4.922208609059454e-09,0.2064940631389618,0.0010084857931360602,1.0084857931360602e-08,4.883848851661134e-08,-0.4835948348045349
SGCC,0.00001,149,7,1.1636986845526203,0.1709884125827158,0.575,1.1690731048583984,0.0007506225956603885,7.506225956603885e-09,0.16553190350532532,0.0016471183625981212,1.6471183625981212e-08,9.950458659137765e-08,-0.2236582189798355
SGCC,0.00001,149,8,1.160744036066121,0.17913543002481885,0.615,1.1601049900054932,0.0008444112027063966,8.444112027063967e-09,0.09337644279003143,0.0018517569405958056,1.851756940595806e-08,1.9831093210090603e-07,-0.3946298658847809
SGCC,0.00001,149,9,1.1564072699382388,0.1785825128858036,0.74,1.1629279851913452,0.0009697533096186817,9.697533096186817e-09,0.22351108491420746,0.002404871629551053,2.4048716295510533e-08,1.0759518394687851e-07,-0.17339429259300232
SGCC,0.00001,173,1,1.2414240569903934,0.1928727858204704,0.6649999999999999,1.1801029443740845,0.0010479675838723779,1.047967583872378e-08,0.04525553807616234,0.0005252259434200823,5.2522594342008235e-09,1.1605782756049852e-07,-0.17766952514648438
SGCC,0.00001,173,2,1.1921112393510753,0.19860573841358597,0.82,1.15974760055542,0.0003908504149876535,3.908504149876535e-09,0.022000707685947418,0.0005572826485149562,5.5728264851495626e-09,2.533021466718142e-07,-0.5516377091407776
SGCC,0.00001,173,3,1.1821560243080402,0.19831838073305208,0.845,1.1559897661209106,0.00029388899565674365,2.938889956567437e-09,0.05698620527982712,0.0006586936651729047,6.5869366517290475e-09,1.1558826595637165e-07,-0.6525257229804993
SGCC,0.00001,173,4,1.1774654737834274,0.1940457014198064,0.8049999999999999,1.1552226543426514,0.000338509154971689,3.38509154971689e-09,0.1091998964548111,0.0008378765196539462,8.378765196539462e-09,7.672869177130353e-08,-0.5222196578979492
SGCC,0.00001,173,5,1.1751982672461148,0.19521704483153943,0.725,1.1521533727645874,0.00046642569941468537,4.664256994146854e-09,0.05072162300348282,0.0010856537846848369,1.0856537846848369e-08,2.140416099481458e-07,0.1593567430973053
SGCC,0.00001,173,6,1.170588695797427,0.19570812127877024,0.7599999999999999,1.1479437351226807,0.0006407987675629556,6.407987675629556e-09,0.07284168154001236,0.0013521690852940083,1.3521690852940083e-08,1.8563122881111055e-07,0.22203803062438965
SGCC,0.0001,11,1,1.2455565025066506,0.19649924849291975,0.6549999999999999,1.190123438835144,0.00024735729675740004,2.4735729675740006e-08,0.07363999634981155,0.0003810399502981454,3.8103995029814544e-08,5.174361341465772e-07,-0.21695095300674438
SGCC,0.0001,11,2,1.1849513238873974,0.20303526978318007,0.7799999999999999,1.1544283628463745,0.000172876549186185,1.7287654918618502e-08,0.13842301070690155,0.0004565211711451411,4.5652117114514115e-08,3.298015039651061e-07,-0.6161890625953674
SGCC,0.0001,11,3,1.1753254430047397,0.20368514161110357,0.845,1.144540786743164,0.00021863443544134498,2.18634435441345e-08,0.05865873396396637,0.0005342939402908087,5.342939402908087e-08,9.108514694828252e-07,-0.570045530796051
SGCC,0.0001,11,4,1.1720980231104225,0.20719136394800103,0.825,1.1431465148925781,0.00027374824276193976,2.7374824276193977e-08,0.04166054725646973,0.0006309518357738853,6.309518357738853e-08,1.514506835183018e-06,-0.4151957929134369
SGCC,0.0001,11,5,1.16978644502574,0.21012892144951467,0.8549999999999999,1.1396480798721313,0.00030730507569387555,3.0730507569387555e-08,0.03780379891395569,0.0006758484523743391,6.758484523743391e-08,1.7877791962459155e-06,0.2566242814064026
SGCC,0.0001,11,6,1.168116842878276,0.20773265189430448,0.8599999999999999,1.1411172151565552,0.00035025260876864195,3.50252608768642e-08,0.14324726164340973,0.0007316347328014672,7.316347328014672e-08,5.107495420210897e-07,0.3044283986091614
SGCC,0.0001,11,7,1.1675670568285317,0.20645136097291794,0.8699999999999999,1.1373119354248047,0.0004003338108304888,4.0033381083048885e-08,0.051047127693891525,0.0008226995123550296,8.226995123550297e-08,1.6116470201583482e-06,-0.19159278273582458
SGCC,0.0001,11,8,1.162943735204894,0.20990966754783555,0.815,1.1353697776794434,0.0004802604380529374,4.8026043805293744e-08,0.060056015849113464,0.0009226647671312094,9.226647671312094e-08,1.5363402884555979e-06,-0.19530360400676727
SGCC,0.0001,11,9,1.1586312898274125,0.2053276027101404,0.7699999999999999,1.140636682510376,0.0006127906963229179,6.127906963229179e-08,0.1396665722131729,0.0011133661027997732,1.1133661027997733e-07,7.971600399130896e-07,-0.18434280157089233
SGCC,0.0001,23,1,1.2383565491643445,0.16098818364121975,0.6749999999999999,1.2102936506271362,0.00023687092470936477,2.3687092470936477e-08,0.07032687962055206,0.00044447844265960157,4.444784426596016e-08,6.320178643753004e-07,0.102141834795475
SGCC,0.0001,23,2,1.1828684426587204,0.1623949947998129,0.8049999999999999,1.1898154020309448,0.00016659886750858277,1.6659886750858277e-08,0.08036059141159058,0.0005094183143228292,5.094183143228293e-08,6.339155864516881e-07,0.5128074288368225
SGCC,0.0001,23,3,1.1754489705480378,0.17080420340301358,0.705,1.1838045120239258,0.00020288799714762717,2.028879971476272e-08,0.07099378854036331,0.0005991619545966387,5.991619545966387e-08,8.439639113723123e-07,-0.6544157862663269
SGCC,0.0001,23,4,1.1716017640870193,0.17521170525317364,0.615,1.179574966430664,0.0002484373690094799,2.484373690094799e-08,0.05142197012901306,0.0006871845107525587,6.871845107525587e-08,1.336363638010125e-06,-0.592759370803833
SGCC,0.0001,23,5,1.1697338100137382,0.18261351824517974,0.6399999999999999,1.1751538515090942,0.0003067177894990891,3.067177894990891e-08,0.04985016584396362,0.0007905071252025664,7.905071252025665e-08,1.5857662894782311e-06,-0.5266342163085938
SGCC,0.0001,23,6,1.1660173740880242,0.18594596659255755,0.6799999999999999,1.1677632331848145,0.00037113495636731386,3.711349563673139e-08,0.05088666453957558,0.0008755403105169535,8.755403105169534e-08,1.7205692659145075e-06,-0.390306293964386
SGCC,0.0001,23,7,1.1626433339612237,0.1764543092188373,0.7799999999999999,1.1561379432678223,0.0004835540021304041,4.8355400213040413e-08,0.0944628044962883,0.0010173850459977984,1.0173850459977984e-07,1.0770218515349862e-06,0.09793022274971008
SGCC,0.0001,23,8,1.156074008037304,0.18121094768540938,0.6649999999999999,1.1526365280151367,0.0006137461168691516,6.137461168691516e-08,0.06650545448064804,0.0012265447294339538,1.2265447294339539e-07,1.8442768927935942e-06,0.0008220826857723296
SGCC,0.0001,23,9,1.154534652315337,0.18585431907350042,0.705,1.1525834798812866,0.0007007058593444526,7.007058593444526e-08,0.17221516370773315,0.0013471016427502036,1.3471016427502035e-07,7.822201098599968e-07,0.04548121243715286
SGCC,0.0001,23,10,1.1524872574312934,0.188379206391831,0.6549999999999999,1.1525413990020752,0.0008094756631180644,8.094756631180644e-08,0.1747879832983017,0.0017025308916345239,1.7025308916345239e-07,9.740548861010093e-07,-0.034616172313690186
SGCC,0.0001,23,11,1.1513808051059986,0.1889298962299898,0.61,1.1503124237060547,0.0008657348807901144,8.657348807901145e-08,0.07497748732566833,0.0018404321745038033,1.8404321745038033e-07,2.454646374730854e-06,0.04017796739935875
SGCC,0.0001,23,12,1.149536932336873,0.19120499240483319,0.6549999999999999,1.1504080295562744,0.0010412278352305293,1.0412278352305294e-07,0.20589274168014526,0.0025574674364179373,2.5574674364179373e-07,1.2421357914554207e-06,0.2554318606853485
SGCC,0.0001,23,13,1.149066999040801,0.18882727923420603,0.6399999999999999,1.1478970050811768,0.0009280645754188299,9.2806457541883e-08,0.10286399722099304,0.0018688130658119917,1.868813065811992e-07,1.8167805221461824e-06,0.12032580375671387
SGCC,0.0001,23,14,1.1453954125272816,0.18986931128914125,0.6499999999999999,1.14434015750885,0.001061203540302813,1.0612035403028131e-07,0.15683422982692719,0.00263424264267087,2.63424264267087e-07,1.6796350169078916e-06,0.3022480905056
